Scheme Code,ISIN Div Payout/ ISIN Growth,Scheme Name,Net Asset Value
139373,INF789FC1949,UTI Capital Protection Oriented Scheme Series VII-V (1281 Days) - Regular Plan - Growth Option,11.2124
139987,INF789FC1EB4,UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Direct Plan - Dividend Option,11.0645
139988,INF789FC1DZ5,UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Regular Plan - Dividend Option,10.8088
139985,INF789FC1EA6,UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Regular Plan - Growth Option,10.8087
139986,INF789FC1EC2,UTI Capital Protection Oriented Scheme Series VIII-III (1281Days) - Direct Plan - Growth Option,11.0644
139693,INF789FC1CF9,UTI Capital Protection Oriented Scheme Series VIII-I (1278 Days) - Direct Plan - Dividend Option,11.3051
139696,INF789FC1CG7,UTI Capital Protection Oriented Scheme Series VIII-I (1278 Days) - Direct Plan - Growth Option,11.3051
139694,INF789FC1CD4,UTI Capital Protection Oriented Scheme Series VIII-I (1278 Days) - Regular Plan - Dividend Option,11.0194
139695,INF789FC1CE2,UTI Capital Protection Oriented Scheme Series VIII-I (1278 Days) - Regular Plan - Growth Option,11.0194
139862,INF789FC1DL5,UTI Capital Protection Oriented Scheme Series VIII - II (1831 Days) - Regular Plan - Dividend Option,11.1673
139861,INF789FC1DM3,UTI Capital Protection Oriented Scheme Series VIII - II (1831 Days) - Regular Plan - Growth Option,11.1673
139859,INF789FC1DO9,UTI Capital Protection Oriented Scheme Series VIII -II  (1831 Days) - Direct Plan - Growth Option,11.4381
139860,INF789FC1DN1,UTI Capital Protection Oriented Scheme Series VIII-II (1831 Days) - Direct Plan - Dividend Option,11.4381
140065,INF789FC1EZ3,UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Direct Plan - Dividend Option,11.0985
140068,INF789FC1FA3,UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Direct Plan - Growth Option,11.0986
140067,INF789FC1EX8,UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Regular Plan - Dividend Option,10.8614
140066,INF789FC1EY6,UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Regular Plan - Growth Option,10.8614
133424,INF789FB1866,UTI Dual Advantage Fixed Term Fund Series I - I (1100 Days) - Growth Option - Direct,12.9943
133421,INF789FB1833,UTI Dual Advantage Fixed Term Fund Series I -I (1100 Days) - Dividend Option,10.0002
133422,INF789FB1858,UTI Dual Advantage Fixed Term Fund Series I- I (1100 Days) - Dividend Option - Direct,10.0001
133423,INF789FB1841,UTI Dual Advantage Fixed Term Fund Series I-I (1100 Days) - Growth Option,12.4599
133735,INF789FB1BB1,UTI Dual Advantage Fixed Term Fund Series I - II (1145 Days) - Dividend Option - Direct,12.7616
133737,INF789FB1BC9,UTI Dual Advantage Fixed Term Fund Series I -II (1145 Days) - Growth Option - Direct,12.7616
133734,INF789FB1AZ2,UTI Dual Advantage Fixed Term Fund Series I- II (1145 Days) - Dividend Option,12.2531
133736,INF789FB1BA3,UTI Dual Advantage Fixed Term Fund Series I-II (1145 Days) - Growth Option,12.2531
134214,INF789FB1EH2,UTI Dual Advantage Fixed Term Fund Series I-III (1111 Days) - Dividend Option,12.1337
134213,INF789FB1EJ8,UTI Dual Advantage Fixed Term Fund Series I-III (1111 Days) - Dividend Option - Direct,12.6665
134211,INF789FB1EI0,UTI Dual Advantage Fixed Term Fund Series I-III (1111 Days) - Growth Option,12.1337
134212,INF789FB1EK6,UTI Dual Advantage Fixed Term Fund Series I-III (1111 Days) - Growth Option - Direct,12.6666
134217,INF789FB1FR8,UTI Dual Advantage Fixed Term Fund Series I-IV (1099 Days) - Direct Plan - Dividend Option,12.7855
134215,INF789FB1FS6,UTI Dual Advantage Fixed Term Fund Series I-IV (1099 Days) - Direct Plan - Growth Option,12.7858
134216,INF789FB1FP2,UTI Dual Advantage Fixed Term Fund Series I-IV (1099 Days) - Regular Plan - Dividend Option,12.244
134218,INF789FB1FQ0,UTI Dual Advantage Fixed Term Fund Series I-IV (1099 Days) - Regular Plan -Growth Option,12.244
134519,INF789FB1QQ7,UTI Dual Advantage Fixed Term Fund Series I-V (1099 Days) - Direct Plan - Dividend Option,12.6949
134518,INF789FB1QR5,UTI Dual Advantage Fixed Term Fund Series I-V (1099 Days) - Direct Plan - Growth Option,12.6949
134521,INF789FB1QO2,UTI Dual Advantage Fixed Term Fund Series I-V (1099 Days) - Regular Plan - Dividend Option,12.172
134520,INF789FB1QP9,UTI Dual Advantage Fixed Term Fund Series I-V (1099 Days) - Regular Plan - Growth Option,12.172
135358,INF789FB1Z49,UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Direct Plan - Dividend Option,13.0785
135359,INF789FB1Z56,UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Direct Plan- Growth Option,13.0785
135357,INF789FB1Z23,UTI Dual Advantage Fixed Term Fund Series II-II (1997 days) - Regular Plan - Dividend Option,12.7286
135360,INF789FB1Z31,UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Regular Plan - Growth Option,12.7286
135304,INF789FB1W26,UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Direct Plan - Dividend Option,13.3125
135302,INF789FB1W34,UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Direct Plan - Growth Option,13.3125
135303,INF789FB1W00,UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Regular Plan - Dividend Option,12.759
135301,INF789FB1W18,UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Regular Plan - Growth Option,12.759
135512,INF789FB12E5,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Direct Plan - Dividend Option,13.4776
135513,INF789FB13E3,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Direct Plan - Growth Option,13.4776
135510,INF789FB10E9,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Regular Plan - Dividend Option,13.072
135511,INF789FB11E7,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Regular Plan - Growth Option,13.072
139649,INF789FC1BR6,UTI - Dual Advantage Fixed Term Series III-III (1102 Days) - Direct Plan - Dividend Option,11.314
139648,INF789FC1BS4,UTI - Dual Advantage Fixed Term Series III-III (1102 Days) - Direct Plan - Growth Option,11.314
139647,INF789FC1BP0,UTI - Dual Advantage Fixed Term Series III-III (1102 Days) - Regular Plan - Dividend Option,11.058
139650,INF789FC1BQ8,UTI - Dual Advantage Fixed Term Series III-III(1102 Days) - Regular Plan - Growth Option,11.058
141781,-,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct  Plan - Growth Option,10.2172
141780,-,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct Plan - Dividend Option,10.2172
141782,-,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Dividend Option,10.1512
141779,-,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Growth Option,10.1512
109464,INF789F01Go6,UTI F I I F Series II -Quarterly Interval Plan - IV -Dividend Option,10.0281
121033,INF789F01WM7,UTI F I I F Series II -Quarterly Interval Plan - IV -Dividend Option- Direct,10.029
109465,INF789F01GQ1,UTI F I I F Series II -Quarterly Interval Plan - IV -Growth Option,21.0626
121034,INF789F01WO3,UTI F I I F Series II -Quarterly Interval Plan - IV -Growth Option - Direct,21.2746
109466,INF789F01GT5,UTI F I I F Series II -Quarterly Interval Plan - IV -Instn. Growth  Option,18.3563
109618,INF789F01GU3,UTI F I I F Series II -Quarterly Interval Plan - V - Dividend Option,10.1564
121181,INF789F01WP0,UTI F I I F Series II -Quarterly Interval Plan - V - Dividend Option- DIRECT,10.1642
109617,INF789F01GW9,UTI F I I F Series II -Quarterly Interval Plan - V - Growth Option,20.9082
121182,INF789F01WR6,UTI F I I F Series II -Quarterly Interval Plan - V - Growth Option- DIRECT,21.1175
110021,INF789F01HA3,UTI F I I F Series II -Quarterly Interval Plan - VI-Divided Option,10.0966
110024,INF789F01HC9,UTI F I I F Series II -Quarterly Interval Plan - VI-Growth Option,20.932
121722,INF789F01WU0,UTI F I I F Series II -Quarterly Interval Plan - VI-Growth Option- DIRECT,21.1385
121721,INF789F01WS4,UTI F I I F Series II -Quarterly Interval Plan-VI-Divided Option- DIRECT,10.0996
110469,INF789F01EG7,UTI F I I F Series II -Quarterly Interval Plan - VII - Dividend Option,10.0484
120876,INF789F01VI7,UTI F I I F Series II -Quarterly Interval Plan - VII - Dividend Option- DIRECT,10.0498
110468,INF789F01EI3,UTI F I I F Series II -Quarterly Interval Plan - VII - Growth Option,20.9669
120877,INF789F01VK3,UTI F I I F Series II -Quarterly Interval Plan - VII - Growth Option - DIRECT,21.1802
107089,INF789F01EY0,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Dividend Option,10.0568
122641,INF789F01VR8,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Dividend Option- Direct,10.0582
107088,INF789F01FA7,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Growth Option,22.1709
122642,INF789F01VT4,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Growth Option DIRECT,22.3794
107226,INF789F01HG0,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Dividend Option,10.0428
125952,-,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Dividend Option - Direct,10.015
107228,INF789F01HI6,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Growth Option,21.9103
125953,INF789F01WX4,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Growth Option- Direct,22.0924
106057,INF789F01GC1,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) - Dividend Plan,10.0735
122152,INF789F01WG9,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) - Dividend Plan - DIRECT,10.0805
106060,INF789F01GE7,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) -Growth Plan,23.1902
122165,INF789F01WI5,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) -Growth Plan - DIRECT,23.4162
106365,INF789F01GI8,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) - Dividend Plan,10.1227
121412,INF789F01WJ3,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) - Dividend Plan - DIRECT,10.1302
121413,INF789F01WL9,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) - Growth Plan - DIRECT,23.096
106368,INF789F01GN8,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) - Inst Growth Plan,23.0747
106366,INF789F01GK4,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) -Growth Plan,22.8688
106367,INF789F01GL2,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan -III) - Inst Dividend Plan,10.1223
106186,INF789F01FE9,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Dividend Option),10.2359
123663,INF789F01VU2,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Dividend Option- Direct),10.243
106183,INF789F01FG4,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Growth Option ),23.5937
123646,INF789F01VW8,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Growth Option - Direct),23.711
106185,INF789F01FJ8,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Instn Growth Option ),24.2792
106337,INF789F01FK6,UTI F I I F-Annual Interval Plan Series - II - Dividend Option,10.1752
124595,INF789F01VX6,UTI F I I F-Annual Interval Plan Series - II - Dividend Option - Direct,10.1858
106338,INF789F01FM2,UTI F I I F-Annual Interval Plan Series - II - Growth Option,23.4615
124596,INF789F01VZ1,UTI F I I F-Annual Interval Plan Series - II - Growth Option - Direct,23.6101
106339,INF789F01FP5,UTI F I I F-Annual Interval Plan Series - II - Institutional  Growth Option,19.7569
107195,INF789F01EM5,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Dividend Option,10.0446
120902,INF789F01VL1,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Dividend Option - DIRECT,10.0577
107193,INF789F01EO1,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Growth Option,21.8688
120903,INF789F01VN7,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Growth Option - DIRECT,22.0911
106707,INF789F01FS9,UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Growth Option,22.9451
125077,INF789F01WC8,UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Growth Option - DIRECT,23.0558
106709,INF789F01FV3,UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Instn Growth Option,23.5862
106706,INF789F01FQ3,UTI Fixed Interval Income Fund (Annual Interval Fund) Series III - Dividend Option,10.129
125078,INF789F01WA2,UTI Fixed Interval Income Fund (Annual Interval Fund) Series III - Dividend Option -DIRECT,10.1369
107070,INF789F01FW1,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Dividend Option,10.066
126030,INF789F01WD6,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Dividend Option Direct,10.0646
107071,INF789F01FY7,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Growth Option,22.5127
126031,INF789F01WF1,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Growth Option Direct,22.6406
111467,INF789F01GB3,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Instn Growth Option,18.0933
136213,INF789FB11R9,UTI FTIF Series XXIII-XV (1176 Days)- Direct Plan - Growth Option,11.758
136214,INF789FB13R5,UTI FTIF Series XXIII-XV (1176 Days)- Regular Plan - Growth Option,11.7463
117939,INF789F01QU2,UTI FTIF Series XII - X ( 1096 DAYS) - Annual Dividend Option,10.001
117937,INF789F01QX6,UTI FTIF Series XII - X ( 1096 DAYS) - Growth Option,12.8208
117936,INF789F01QW8,UTI FTIF Series XII - X ( 1096 DAYS) - Maturity Dividend Option,10.0002
117938,INF789F01QS6,UTI FTIF Series XII - X ( 1096 DAYS) - Quarterly Dividend Option,10.0004
130242,INF789FA1NU7,UTI FTIF Series XIX - III (368 Days) - Annual Div Option - Direct,10.0001
130247,INF789FA1OG4,UTI FTIF Series XIX - III (368 Days) - Flexi Div Option,10.0001
130249,INF789FB1B54,UTI FTIF Series XIX - III (368 Days) - Growth Option - Direct,13.3034
130245,INF789FA1OE9,UTI FTIF Series XIX - III (368 Days) - Maturity Div Option,10
130243,INF789FA1OA7,UTI FTIF Series XIX - III (368 Days) - Quarterly Div Option,10
130244,INF789FA1NS1,UTI FTIF Series XIX - III (368 Days) - Quarterly Div Option - Direct,10.0004
130241,INF789FB1ZN5,UTI FTIF Series XIX - III (368 Days)- Annual Div Option,10
130240,INF789FB1ZY2,UTI FTIF Series XIX - III (368 Days)- Growth  Option,13.2625
130255,INF789FA1OK6,UTI FTIF Series XIX - IV (366 Days) - Annual Div Option - Direct,10
130259,INF789FB1C46,UTI FTIF Series XIX - IV (366 Days) - Flexi Div Option,10.0001
130253,INF789FB1YS7,UTI FTIF Series XIX - IV (366 Days) - Growth Option - Direct,13.2983
130256,INF789FA1OU5,UTI FTIF Series XIX - IV (366 Days) - Maturity Div Option,10
130251,INF789FB1B70,UTI FTIF Series XIX - IV (366 Days) - Quarterly Div Option,10
130252,INF789FA1OI0,UTI FTIF Series XIX - IV (366 Days) - Quarterly Div Option -Direct,10
130254,INF789FB1C12,UTI FTIF Series XIX - IV (366 Days)- Annual Div Option,10
130250,INF789FB1C61,UTI FTIF Series XIX - IV (366 Days)- Growth Option,13.2574
130257,INF789FB1D11,UTI FTIF Series XIX - IV (366 Days)- Maturity Div Option - Direct,10
130464,INF789FA1RM5,UTI FTIF Series XIX - IX (369 Days) - Annual Div Option - Direct,10.0001
130466,INF789FA1RY0,UTI FTIF Series XIX - IX (369 Days) - Flexi Div Option,10
130458,INF789FA1RX2,UTI FTIF Series XIX - IX (369 Days) - Growth Option,12.7084
130462,INF789FA1RP8,UTI FTIF Series XIX - IX (369 Days) - Growth Option - Direct,12.7723
130468,INF789FA1RW4,UTI FTIF Series XIX - IX (369 Days) - Maturity Div Option,10.0001
130469,INF789FA1RO1,UTI FTIF Series XIX - IX (369 Days) - Maturity Div Option - Direct,10.0001
130461,INF789FA1RS2,UTI FTIF Series XIX - IX (369 Days) - Quarterly Div Option,10
130460,INF789FA1RK9,UTI FTIF Series XIX - IX (369 Days) - Quarterly Div Option - Direct,10
130463,INF789FA1RU8,UTI FTIF Series XIX - IX (369 Days)- Annual Div Option,10.0001
130357,INF789FA1PL1,UTI FTIF Series XIX - V (1095 Days) - Growth Option,13.3299
130375,INF789FA1PD8,UTI FTIF Series XIX - V (1095 Days) - Growth Option - Direct,13.6958
130380,INF789FA1PC0,UTI FTIF Series XIX - V (1095 Days) - Maturity Div Option - Direct,10
130377,INF789FA1PG1,UTI FTIF Series XIX - V (1095 Days) - Quarterly Div Option,10.0111
130376,INF789FA1PI7,UTI FTIF Series XIX - V (1095 Days)- Annual Div Option,10.011
130383,INF789FA1PA4,UTI FTIF Series XIX - V (1095 Days)- Annual Div Option - Direct,10.0099
130381,INF789FA1PM9,UTI FTIF Series XIX - V (1095 Days)- Flexi Div Option,10.0002
130379,INF789FA1PK3,UTI FTIF Series XIX - V (1095 Days)- Maturity Div Option,10.0001
130378,INF789FA1OZ4,UTI FTIF Series XIX - V (1095 Days)- Quarterly Div Option - Direct,10
130360,INF789FB1ZE4,UTI FTIF Series XIX - VI (366 Days) - Growth Option,13.224
130385,INF789FB1ZB0,UTI FTIF Series XIX - VI (366 Days) - Maturity Div Option,10.0001
130390,INF789FB1ZK1,UTI FTIF Series XIX - VI (366 Days) - Maturity Div Option - Direct,10
130391,INF789FB1ZF1,UTI FTIF Series XIX - VI (366 Days) - Quarterly Div Option -Direct,10
130388,INF789FB1YX7,UTI FTIF Series XIX - VI (366 Days)- Annual Div Option,10
130389,INF789FB1ZH7,UTI FTIF Series XIX - VI (366 Days)- Annual Div Option - Direct,10
130387,INF789FB1ZP0,UTI FTIF Series XIX - VI (366 Days)- Growth Option - Direct,13.2647
130384,INF789FB1YU3,UTI FTIF Series XIX - VI (366 Days)- Quarterly Div Option,10
130362,INF789FA1QJ3,UTI FTIF Series XIX - VII (1095 Days ) - Growth Option - Direct,13.1809
130361,INF789FA1QR6,UTI FTIF Series XIX - VII (1095 Days) - Growth Option,12.9834
130397,INF789FA1QQ8,UTI FTIF Series XIX - VII (1095 Days) - Maturity Div Option,10.0004
130398,INF789FA1QI5,UTI FTIF Series XIX - VII (1095 Days) - Maturity Div Option - Direct,10.0003
130396,INF789FA1QE4,UTI FTIF Series XIX - VII (1095 Days) - Quarterly Div Option - Direct,10
130393,INF789FA1QO3,UTI FTIF Series XIX - VII (1095 Days)- Annual Div Option,10.0099
130395,INF789FA1QM7,UTI FTIF Series XIX - VII (1095 Days)- Quarterly Div Option,10
130363,INF789FA1RH5,UTI FTIF Series XIX - VIII ( 368 Days )- Growth Option,13.2119
130371,INF789FA1RE2,UTI FTIF Series XIX - VIII (368 Days) - Annual Div Option,10
130366,INF789FA1QW6,UTI FTIF Series XIX - VIII (368 Days) - Annual Div Option - Direct,10
130370,INF789FA1QZ9,UTI FTIF Series XIX - VIII (368 Days) - Growth Option - Direct,13.253
130367,INF789FA1RG7,UTI FTIF Series XIX - VIII (368 Days) - Maturity Div Option,10.0001
130372,INF789FA1RC6,UTI FTIF Series XIX - VIII (368 Days) - Quarterly Div Option,10
130373,INF789FA1QU0,UTI FTIF Series XIX - VIII (368 Days) - Quarterly Div Option - Direct,10
130693,INF789FA1SK7,UTI FTIF Series XIX - X (367 Days) - Annual Div Option,10
130582,INF789FA1SN1,UTI FTIF Series XIX - X (367 Days) - Growth Option,12.6922
130692,INF789FA1SF7,UTI FTIF Series XIX - X (367 Days) - Growth Option - Direct,12.7559
130697,INF789FA1SM3,UTI FTIF Series XIX - X (367 Days) - Maturity Div Option,10
130698,INF789FA1SI1,UTI FTIF Series XIX - X (367 Days) - Quarterly Div Option,10.0001
130696,INF789FA1SA8,UTI FTIF Series XIX - X (367 Days) - Quarterly Div Option - Direct,10.0001
130670,INF789FA1TA6,UTI FTIF Series XIX - XI (366 Days) - Annual Div Option,10
130671,INF789FA1SS0,UTI FTIF Series XIX - XI (366 Days) - Annual Div Option - Direct,10
130668,INF789FA1TD0,UTI FTIF Series XIX - XI (366 Days) - Growth Option,12.7174
